번호,시도,시군구명,개방서비스명,개방서비스ID,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지지번주소,소재지도로명주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,경도,위도,의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자
2003,강원도,강릉시,의원,01_01_02_P,4200000,PHMA120174200028041100003,20170328,,1,영업/정상,13,영업중,,,,,033-661-2325,,,강원도 강릉시 주문진읍 주문리 356번지 1호,강원도 강릉시 주문진읍 주문로 113,25410,혜현의원,2.02106E+13,U,40:00.0,의원,128.826821,37.89106736,의원,1,0,0,179.78,122 115 114 113 111 101,내과  소아청소년과  이비인후과  피부과  비뇨의학과  가정의학과,,,,0,0,,,0,
2004,강원도,강릉시,의원,01_01_02_P,4200000,PHMA120154200028041100006,20151127,,1,영업/정상,13,영업중,,,,,033-655-9393,,,,강원도 강릉시 율곡로 2982-6  1층 (교동),25490,세가온소아청소년과의원,2.02002E+13,U,40:00.0,의원,128.8918195,37.76544621,의원,1,0,0,87.09,111 101,내과  소아청소년과,,,,0,0,,,0,
2005,강원도,강릉시,의원,01_01_02_P,4200000,PHMA120164200028041100001,20160203,,1,영업/정상,13,영업중,,,,,033-645-7337,,,,강원도 강릉시 경강로 2089  1층 (임당동),25532,강릉성모안과의원,2.02003E+13,U,40:00.0,의원,128.8948869,37.75182017,의원,1,0,0,138,112,안과,,,,0,0,,,0,
2006,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119914200028041100006,19911106,,1,영업/정상,13,영업중,,,,,033-644-4951,,210080,강원도 강릉시 임당동 128번지 2호,강원도 강릉시 경강로 2082 (임당동),25539,우신김비뇨기과의원,2.02002E+13,U,40:00.0,의원,128.8945016,37.75110287,의원,1,0,0,112.7,115 114,피부과  비뇨의학과,,,,0,0,,,0,
2007,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119924200028041100001,19920506,,1,영업/정상,13,영업중,,,,,033-647-2800,,,강원도 강릉시 금학동 8번지 13호,강원도 강릉시 금성로22번길 8  4층 (금학동),25540,최근준치과의원,2.02011E+13,U,40:00.0,치과의원,128.8968058,37.75241557,치과의원,1,0,0,336.67,401,치과,,,,0,0,,,0,
2008,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119924200028041100002,19920615,,1,영업/정상,13,영업중,,,,,033-647-3301,,,,강원도 강릉시 선수촌로 73  3층 302호 (홍제동  유천메타폴리스1 B동),25522,김은겸치과의원,2.01709E+13,I,59:59.0,치과의원,128.8695263,37.75479023,치과의원,1,0,0,123.2,401,치과,,,,0,0,,,0,
2009,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119924200028041100003,19920923,,1,영업/정상,13,영업중,,,,,033-647-4849,,210080,강원도 강릉시 임당동 121번지 2호,강원도 강릉시 경강로 2098  2층 (임당동  동해칼라),25540,약손치과의원,2.02003E+13,U,40:00.0,치과의원,128.8958016,37.75185022,치과의원,1,0,0,122,401,치과,,,,0,0,,,0,
2010,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119924200028041100004,19921016,,1,영업/정상,13,영업중,,,,,033-646-5532,,210080,강원도 강릉시 임당동 86번지 2호,강원도 강릉시 경강로 2099 (임당동),25532,최한의원,2.02003E+13,U,40:00.0,한의원,128.8957597,37.75235487,한의원,1,0,0,166.27,301 304 307 302 305 308 303 306,한방재활의학과  한방소아과  침구과  한방신경정신과  한방부인과  사상체질과  한방안·이비인후·피부과  한방내과,,,,0,0,,,0,
2011,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119934200028041100001,19930503,,1,영업/정상,13,영업중,,,,,033-662-8380,,210806,강원도 강릉시 주문진읍 주문리 333번지 2호,강원도 강릉시 주문진읍 주문로 97,25414,에스엠 가정의학과의원,2.02108E+13,U,40:00.0,의원,128.8259562,37.88996684,의원,6,0,0,391,122 101 111 114 110 113,내과  산부인과  소아청소년과  이비인후과  피부과  가정의학과,,,,0,0,,,0,
2012,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119934200028041100002,19930510,,1,영업/정상,13,영업중,,,,,033-662-1399,,210804,강원도 강릉시 주문진읍 교항리 181번지 14호,강원도 강릉시 주문진읍 주문로 70,25418,김치과의원,2.02003E+13,U,40:00.0,치과의원,128.8254002,37.88741078,치과의원,1,0,0,198,401,치과,,,,0,0,,,0,
2013,강원도,강릉시,의원,01_01_02_P,4200000,PHMA120164200028041100002,20160229,,1,영업/정상,13,영업중,,,,,033-662-4569,,,,강원도 강릉시 주문진읍 주문로 67  1층,25414,윤덕기치과의원,2.01901E+13,U,40:00.0,치과의원,128.825095,37.88706524,치과의원,1,0,0,60.72,408 407 406 403 402,구강악안면외과  치과보철과  치주과  치과보존과  구강내과,,,,0,0,,,0,
2014,강원도,강릉시,의원,01_01_02_P,4200000,PHMA120164200028041100003,20160303,,1,영업/정상,13,영업중,,,,,033-643-3362,,,,강원도 강릉시 신대학길 17  강릉1번가 3층 307호 (금학동),25539,강남마취통증의학과의원,2.01712E+13,I,59:59.0,의원,128.8944625,37.75057192,의원,1,1,1,189.22,109,마취통증의학과,,,,0,0,,,0,
2015,강원도,강릉시,의원,01_01_02_P,4200000,PHMA120164200028041100004,20160502,,1,영업/정상,13,영업중,,,,,033-642-4188,,,,강원도 강릉시 교동광장로 139  2층 (교동),25513,심석인한의원,2.02107E+13,U,40:00.0,한의원,128.879676,37.7616602,한의원,2,0,0,236.96,309 308 307 306 305 304 303 302 301,한방내과  한방부인과  한방소아과  한방안·이비인후·피부과  한방신경정신과  한방재활의학과  사상체질과  침구과  한방응급과,,,,0,0,,,0,
2016,강원도,강릉시,의원,01_01_02_P,4200000,PHMA120184200028041100003,20180423,,1,영업/정상,13,영업중,,,,,033-651-1075,,,,강원도 강릉시 입암로 157  2층 (입암동),25579,입암경희한의원,2.0211E+13,U,40:00.0,한의원,128.9177125,37.75697182,한의원,1,0,0,127.86,308 307 306 305 304 303 302 301,한방내과  한방부인과  한방소아과  한방안·이비인후·피부과  한방신경정신과  한방재활의학과  사상체질과  침구과,,,,0,0,,,0,
2017,강원도,강릉시,의원,01_01_02_P,4200000,PHMA120184200028041100004,20180620,,1,영업/정상,13,영업중,,,,,033-653-0000,,,강원도 강릉시 옥천동 184번지 2호,강원도 강릉시 율곡로 2827  5-7층 (옥천동),25531,그랜드치과의원,2.0211E+13,U,40:00.0,치과의원,128.8976255,37.753751,치과의원,3,0,0,831.8,411 410 409 408 407 406 405 404 403 402,구강악안면외과  치과보철과  치과교정과  소아치과  치주과  치과보존과  구강내과  영상치의학과  구강병리과  예방치과,,,,0,0,,,0,
2018,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119934200028041100003,19930702,,1,영업/정상,13,영업중,,,,,033-647-1107,,210715,강원도 강릉시 임당동 114번지 2호 동아프라자4층,강원도 강릉시 경강로 2110  4층 (임당동  동아빌딩),25540,강릉치과의원,2.02009E+13,U,40:00.0,치과의원,128.8970545,37.75254825,치과의원,1,0,0,107,401,치과,,,,0,0,,,0,
2019,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119944200028041100001,19940304,,1,영업/정상,13,영업중,,,,,033-642-0619,,210080,강원도 강릉시 임당동 142번지 3호,강원도 강릉시 경강로 2079  4층 (임당동),25533,연세피부과의원,2.02003E+13,U,40:00.0,의원,128.893871,37.75117535,의원,1,0,0,99.37,114,피부과,,,,0,0,,,0,
2020,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119944200028041100002,19940304,,3,폐업,3,폐업,20210614,,,,033-651-6235,,210250,강원도 강릉시 입암동 93번지 4호,강원도 강릉시 성덕포남로 75  2층 (입암동  대성빌딩),25578,현소아청소년과의원,2.02106E+13,U,40:00.0,의원,128.916657,37.75817727,의원,1,0,0,134.64,114 111 101,내과  소아청소년과  피부과,,,,0,0,,,0,
2021,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119964200028041100001,19960209,,1,영업/정상,13,영업중,,,,,033-643-3133,,,,강원도 강릉시 경강로 2109  4층 (임당동  문선빌딩),25532,박민형안과의원,2.02001E+13,U,40:00.0,의원,128.896419,37.75306144,의원,3,2,4,279.3,112,안과,,,,0,0,,,0,
2022,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119964200028041100003,19960413,,1,영업/정상,13,영업중,,,,,033-648-7575,,210080,강원도 강릉시 임당동 142번지 3호,강원도 강릉시 경강로 2079  4층 (임당동  유암메디컬센터),25533,연세부부치과의원,2.02003E+13,U,40:00.0,치과의원,128.893871,37.75117535,치과의원,1,0,0,72.22,401,치과,,,,0,0,,,0,
2023,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119964200028041100004,19960429,,1,영업/정상,13,영업중,,,,,033-648-4353,,210080,강원도 강릉시 임당동 112번지 1호,강원도 강릉시 경강로 2109  4층 (임당동  문선빌딩),25532,이해욱성형외과의원,2.02002E+13,U,40:00.0,의원,128.896419,37.75306144,의원,1,0,0,139.12,108,성형외과,,,,0,0,,,0,
2024,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119964200028041100005,19960501,,1,영업/정상,13,영업중,,,,,033-646-8275,,,강원도 강릉시 옥천동 152번지 1호,강원도 강릉시 율곡로 2844 (옥천동),25551,김남동내과의원,2.0211E+13,U,40:00.0,의원,128.8969578,37.75506283,의원,2,0,0,167,101,내과,,,,0,0,,,0,
2025,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119964200028041100006,19960613,,1,영업/정상,13,영업중,,,,,033-643-2875,,210920,강원도 강릉시 교2동 136번지 20호,강원도 강릉시 옥가로 55 (교동),25551,한은현치과의원,2.02003E+13,U,40:00.0,치과의원,128.8992984,37.75855619,치과의원,1,0,0,95,401,치과,,,,0,0,,,0,
2026,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119964200028041100007,19960715,,1,영업/정상,13,영업중,,,,,033-642-3459,,210920,강원도 강릉시 교2동 136번지 2호,강원도 강릉시 옥가로 57 (교동),25551,이재홍정형외과의원,2.0201E+13,U,40:00.0,의원,128.8993422,37.75870432,의원,2,7,29,885,105 104 101 115,비뇨의학과  내과  외과  정형외과,,,,0,0,,,0,
2027,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119964200028041100009,19961107,,1,영업/정상,13,영업중,,,,,033-642-1746,,210080,강원도 강릉시 임당동 112번지 1호 문선빌딩3층,강원도 강릉시 경강로 2109  3층 (임당동  문선빌딩),25532,서이비인후과의원,2.02009E+13,U,40:00.0,의원,128.896419,37.75306144,의원,1,0,0,229.2,113,이비인후과,,,,0,0,,,0,
2028,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119964200028041100010,19961218,,1,영업/정상,13,영업중,,,,,033-662-4948,,,,강원도 강릉시 주문진읍 주문로 113-2,25410,동양한의원,2.02012E+13,U,40:00.0,한의원,128.8269536,37.89114917,한의원,1,0,0,0,301,한방내과,,,,0,0,,,0,
2029,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119994200028041100003,19990126,,1,영업/정상,13,영업중,,,,,033-647-3575,,210943,강원도 강릉시 포남1동 1135번지 7호,강원도 강릉시 경강로 2203 (포남동),25549,장수한의원,2.02012E+13,U,40:00.0,한의원,128.9042864,37.75885345,한의원,1,0,0,237.85,308 307 306 305 304 303 302 301,한방내과  한방부인과  한방소아과  한방안·이비인후·피부과  한방신경정신과  한방재활의학과  사상체질과  침구과,,,,0,0,,,0,
2030,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119994200028041100004,19990217,,1,영업/정상,13,영업중,,,,,033-652-9111,,210940,강원도 강릉시 포남2동 1186번지 1호 대신빌딩2층,강원도 강릉시 하평길 40 (포남동),25568,율곡한의원,2.02011E+13,U,40:00.0,한의원,128.9123906,37.76735304,한의원,1,0,0,231,308 307 306 305 304 303 302 301,한방내과  한방부인과  한방소아과  한방안·이비인후·피부과  한방신경정신과  한방재활의학과  사상체질과  침구과,,,,0,0,,,0,
2031,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119994200028041100005,19990310,,1,영업/정상,13,영업중,,,,,033-645-8275,,210080,강원도 강릉시 임당동 87번지 3호,강원도 강릉시 경강로 2105  3층 (임당동  동아빌딩),25532,함치과의원,2.02011E+13,U,40:00.0,치과의원,128.896269,37.75264991,치과의원,1,0,0,115,401,치과,,,,0,0,,,0,
2032,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119994200028041100007,19990427,,1,영업/정상,13,영업중,,,,,033-643-7033,,,강원도 강릉시 임당동 114번지 2호,강원도 강릉시 경강로 2110  7층 (임당동  동아빌딩),25540,최정준성형외과의원,2.01709E+13,I,59:59.0,의원,128.8970545,37.75254825,의원,2,0,0,211,108,성형외과,,,,0,0,,,0,
2033,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119994200028041100010,19991127,,1,영업/정상,13,영업중,,,,,033-648-3888,,210080,강원도 강릉시 임당동 119번지 3호 신영빌딩 3층,강원도 강릉시 경강로 2100  3층 (임당동  신영빌딩),25540,신영치과의원,2.02103E+13,U,40:00.0,치과의원,128.8960489,37.75198877,치과의원,2,0,0,241,401,치과,,,,0,0,,,0,
2034,강원도,강릉시,의원,01_01_02_P,4200000,PHMA119994200028041100011,19991127,,1,영업/정상,13,영업중,,,,,033-651-2875,,210953,강원도 강릉시 포남동 1187번지 용인빌딩2층,강원도 강릉시 하평길 46  2층 (포남동),25568,현대치과의원,2.02009E+13,U,40:00.0,치과의원,128.9130001,37.7672794,치과의원,1,0,0,115,401,치과,,,,0,0,,,0,
2035,강원도,강릉시,의원,01_01_02_P,4200000,PHMA120184200028041100008,20180907,,1,영업/정상,13,영업중,,,,,033-921-9219,,,강원도 강릉시 노암동 245-7,강원도 강릉시 율곡로 2745  율곡빌딩 2층 (노암동),25589,쾌의원,2.02103E+13,U,40:00.0,의원,128.9031543,37.74990991,의원,1,0,0,198,125 122 121 119 116 115 114 113 111 109 107 106 105 104 102 101,내과  신경과  외과  정형외과  신경외과  흉부외과  마취통증의학과  소아청소년과  이비인후과  피부과  비뇨의학과  영상의학과  진단검사의학과  결핵과  가정의학과  응급의학과,,,,0,0,,,0,
2036,강원도,강릉시,의원,01_01_02_P,4200000,PHMA120184200028041100007,20180824,,1,영업/정상,13,영업중,,,,,033-645-3165,,,강원도 강릉시 홍제동 1031번지 4호,강원도 강릉시 선수촌로 64-3  유천이스턴빌딩 2층 202호 (홍제동),25522,파란소아청소년과의원,2.01809E+13,U,59:59.0,의원,128.8700808,37.75408865,의원,2,0,0,116,111,소아청소년과,,,,0,0,,,0,
2037,강원도,강릉시,의원,01_01_02_P,4200000,PHMA120204200028041100001,20200123,,1,영업/정상,13,영업중,,,,,033-648-3200,,,강원도 강릉시 임당동 126번지 14호,강원도 강릉시 금성로42번길 14  3층 (임당동),25540,바른마음치과의원,2.02001E+13,U,40:00.0,치과의원,128.89503,37.75123619,치과의원,1,0,0,213.49,411 409 408 407 406 405 403 402,구강악안면외과  치과보철과  소아치과  치주과  치과보존과  구강내과  영상치의학과  예방치과,,,,0,0,,,0,
2038,강원도,강릉시,의원,01_01_02_P,4200000,PHMA120024200028041100010,20021113,,4,취소/말소/만료/정지/중지,24,직권폐업,20080821,,,,,,,강원도 강릉시 임당동127-3번지,,,조은치과,2.00903E+13,I,59:59.0,치과의원,,,치과의원,1,0,0,130,401,치과,,,,0,0,,,0,
2039,강원도,속초시,의원,01_01_02_P,4230000,PHMA119864230018041100001,19860308,,3,폐업,3,폐업,20141103,,,,033-633-5964,,217080,강원도 속초시 조양동 1409-4,강원도 속초시 동해대로 4005 (조양동),217812,부성한의원,2.01411E+13,I,59:59.0,한의원,128.5962106,38.18711441,한의원,1,0,0,0,301 308,침구과  한방내과,,,,0,0,,,0,
2040,강원도,속초시,의원,01_01_02_P,4230000,PHMA120094230018041100006,20091125,,3,폐업,3,폐업,20100311,,,,,,217801,강원도 속초시 교동 620번지 28호,강원도 속초시 미시령로 3395 (교동),217801,미래소아청소년과의원,2.0111E+13,I,59:59.0,의원,128.5766133,38.20554488,의원,1,0,0,97.65,111,소아청소년과,,,,0,0,,,0,
2041,강원도,,의원,01_01_02_P,4230000,PHMA119974230018041100004,19970620,,3,폐업,3,폐업,20150909,,,,033-636-5858,,217804,교동,강원도 속초시 동해대로 4236  802호 (교동  아남프라자),24853,참고운치과의원,2.01509E+13,I,59:59.0,치과의원,128.5769981,38.19453652,치과의원,1,0,0,476.6,401,치과,,,,0,0,,,0,
2042,강원도,속초시,의원,01_01_02_P,4230000,PHMA120004230018041100002,20000603,,3,폐업,3,폐업,20150816,,,,033-637-0757,,217050,강원도 속초시 청학동 482-69. 씨티아이빌딩 (2층 3층),강원도 속초시 중앙로 108  2 3층 (청학동  씨티아이빌딩),24837,정내과의원,2.01508E+13,I,59:59.0,의원,128.5872899,38.19908997,의원,15,1,39,892,101 111 114,피부과  소아청소년과  내과,,,,0,0,,,0,
2043,강원도,속초시,의원,01_01_02_P,4230000,PHMA120104230018041100004,20100708,,3,폐업,3,폐업,20140610,,,,632-4567,,217801,강원도 속초시 교동 620번지 28호,강원도 속초시 미시령로 3395 (교동),217801,삼정한의원,2.01406E+13,I,59:59.0,한의원,128.5766133,38.20554488,한의원,1,0,0,96,301 304 307 302 305 308 303 306,한방재활의학과  한방소아과  침구과  한방신경정신과  한방부인과  사상체질과  한방안·이비인후·피부과  한방내과,,,,0,0,,,0,
2044,강원도,속초시,의원,01_01_02_P,4230000,PHMA120104230018041100005,20100719,,3,폐업,3,폐업,20120919,,,,,,217070,강원도 속초시 노학동 304번지,강원도 속초시 노리4길 33-3 (노학동),217070,다올척산한의원,2.01209E+13,I,59:59.0,한의원,128.5575317,38.18839307,한의원,1,0,0,99,301 304 307 302 305 308 303 306,한방재활의학과  한방소아과  침구과  한방신경정신과  한방부인과  사상체질과  한방안·이비인후·피부과  한방내과,,,,0,0,,,0,
2045,강원도,속초시,의원,01_01_02_P,4230000,PHMA120104230018041100006,20100729,,3,폐업,3,폐업,20131209,,,,635-6150,,217030,강원도 속초시 중앙동 468번지 8호,강원도 속초시 중앙로 167 (중앙동),217030,의료법인 안아픈마을 진영의원,2.01312E+13,I,59:59.0,의원,128.5914951,38.20295716,의원,2,0,0,120,106 105,정형외과  신경외과,,,,0,0,,,0,
