번호,시도,시군구명,개방서비스명,개방서비스ID,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지지번주소,소재지도로명주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,경도,위도,위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총종업원수,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
711,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-1994-00025,19941001,,03,폐업,02,폐업,20061121,,,,033 4526422,45.92,269801,강원도 철원군 갈말읍 신철원리 975-4번지 (2리),,,정희문베이커리,20061121000000,I,2018-08-31 23:59:59.0,제과점영업,127.30787497691982,38.14284624371782,제과점영업,0,0,기타,,,,,,,,,,,N,45.92,,,
712,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-1998-00047,19981112,,03,폐업,02,폐업,20100113,,,,033 4528345,52.29,269804,강원도 철원군 갈말읍 문혜리 895-37번지  5 32 34 38,,,빵집이야기,20031103000000,I,2018-08-31 23:59:59.0,제과점영업,127.31995786120854,38.182409483420855,제과점영업,0,0,기타,자율,상수도전용,,,,,,,,,N,52.29,,,
713,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-1998-00050,19981208,,03,폐업,02,폐업,20080919,,,,033 4520089,38.64,269801,강원도 철원군 갈말읍 신철원리 685-5번지 (1층),,,파리바게트,20011107000000,I,2018-08-31 23:59:59.0,제과점영업,127.3088301076389,38.14272034111725,제과점영업,0,1,기타,자율,상수도전용,,,,,,,,,N,38.64,,,
714,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-1999-00055,19990714,,03,폐업,02,폐업,20060203,,,,033 4556435,19.43,269815,강원도 철원군 동송읍 이평리 699-1번지,,,동송유통베이커리,20030605000000,I,2018-08-31 23:59:59.0,제과점영업,127.21923257859882,38.201870557174495,제과점영업,0,0,주택가주변,,,,,,,,,,,N,19.43,,,
715,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-1999-00066,19991209,,03,폐업,02,폐업,20010216,,,,033 4520662,,269801,강원도 철원군 갈말읍 신철원리 973-17번지 (1리 1층),,,안흥찐빵,20011106000000,I,2018-08-31 23:59:59.0,제과점영업,127.30734916126241,38.1419742827582,제과점영업,,,,,,,,,,,,,,N,0,,,
716,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-2000-00012,20000215,,03,폐업,02,폐업,20011030,,,,033 4521094,30.00,269802,강원도 철원군 갈말읍 군탄리 951-1번지,,,빵굽는집,20011113000000,I,2018-08-31 23:59:59.0,제과점영업,127.30633491624712,38.146563487922315,제과점영업,0,0,기타,,,,,,,,,,,N,30,,,
717,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-2000-00008,20000309,,03,폐업,02,폐업,20090120,,,,033 4521176,19.37,269802,강원도 철원군 갈말읍 지포리 73-1번지 동산주택상가 101호,,,영빵집,20011113000000,I,2018-08-31 23:59:59.0,제과점영업,127.30429862033357,38.1431334149251,제과점영업,0,0,학교정화(절대),자율,상수도전용,,,,,,,,,N,19.37,,,
718,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-2000-00053,20000320,,03,폐업,02,폐업,20010818,,,,033 4588277,,269841,강원도 철원군 서면 와수리 1135-10번지 (1층),,,훼미리베이커리,20011106000000,I,2018-08-31 23:59:59.0,제과점영업,127.43639053487328,38.2336230418119,제과점영업,,,,,,,,,,,,,,N,0,,,
719,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-1995-00023,19951216,,03,폐업,02,폐업,20010704,,,,033 4582101,21.20,269841,강원도 철원군 서면 와수리 1147-16번지 (2/2),,,크라운베이커리,20011113000000,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,0,0,기타,,,,,,,,,,,N,21.2,,,
720,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-1997-00022,19970313,,03,폐업,02,폐업,20010319,,,,033 4552111,42.29,269815,강원도 철원군 동송읍 이평리 00번지 (12/6),,,파리바게트,20011107000000,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,0,0,기타,,,,,,,,,,,N,42.29,,,
721,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-1998-00030,19980506,,03,폐업,02,폐업,20000320,,,,033 4554706,27.56,269815,강원도 철원군 동송읍 이평리 699-1번지,,,동송유통베이커리,20011107000000,I,2018-08-31 23:59:59.0,제과점영업,127.21923257859882,38.201870557174495,제과점영업,0,0,기타,,,,,,,,,,,N,27.56,,,
722,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-1999-00030,19980508,,03,폐업,02,폐업,20121221,,,,033 4521180,30.70,269800,강원도 철원군 갈말읍 973-13번지,강원도 철원군 갈말읍 삼부연로 2-1,24048,크라운베이커리,20111130111428,I,2018-08-31 23:59:59.0,제과점영업,127.30742797224869,38.14209485325618,제과점영업,0,0,기타,자율,상수도전용,,,,,,,,,N,30.7,,,
723,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-2000-00036,20000830,,03,폐업,02,폐업,20011126,,,,033 4558006,.00,269815,강원도 철원군 동송읍 이평리 682-10번지,,,제이베이커리,20011207000000,I,2018-08-31 23:59:59.0,제과점영업,127.21750985075509,38.20416035573184,제과점영업,0,0,기타,,,,,,,,,,,N,0,,,
724,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-2001-00063,20011201,,03,폐업,02,폐업,20031226,,,,033 4580515,17.97,269841,강원도 철원군 서면 와수리 1140-12번지,,,빵이야기,20011211000000,I,2018-08-31 23:59:59.0,제과점영업,127.43715927691174,38.23578899606199,제과점영업,0,0,기타,,상수도전용,,,,,,,,,N,17.97,,,
725,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-2002-00001,20020308,,03,폐업,02,폐업,20081127,,,,033 4520077,34.02,269801,강원도 철원군 갈말읍 신철원리 673-5번지,,,조성호과자점,20020319000000,I,2018-08-31 23:59:59.0,제과점영업,127.30815308608376,38.14256857061779,제과점영업,0,0,기타,,상수도전용,,,,,,,,,N,34.02,,,
726,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-2002-00003,20020430,,03,폐업,02,폐업,20020626,,,,,,269815,강원도 철원군 동송읍 이평리 699-1번지,,,OK마트제과,20020705000000,I,2018-08-31 23:59:59.0,제과점영업,127.21923257859882,38.201870557174495,제과점영업,,,,,,,,,,,,,,N,0,,,
727,강원도,철원군,제과점영업,07_22_18_P,4300000,4300000-121-2003-00006,20030411,,03,폐업,02,폐업,20070820,,,,033 4585356,41.24,269843,강원도 철원군 서면 자등리 728-14번지,,,베드로제과,20030509000000,I,2018-08-31 23:59:59.0,제과점영업,127.41166835832661,38.16293829767177,제과점영업,1,1,기타,,지하수전용,,,,,,,,,N,41.24,,,
728,강원도,영월군,제과점영업,07_22_18_P,4270000,4270000-121-2000-00002,19690113,,03,폐업,02,폐업,20130304,,,,033 3742610,91.00,230801,강원도 영월군 영월읍 영흥리 987-6번지 5통,강원도 영월군 영월읍 영모전길 5,26232,동화케익속으로,20120208094923,I,2018-08-31 23:59:59.0,제과점영업,128.4705616606066,37.18088339021233,제과점영업,0,0,,,,,,,,,,,,N,91,,,
729,강원도,영월군,제과점영업,07_22_18_P,4270000,4270000-121-1986-00003,19860628,,03,폐업,02,폐업,20070621,,,,033 3727673,,230854,강원도 영월군 주천면 주천리 1239-5번지 7통,,,뉴욕베이커리,20041004000000,I,2018-08-31 23:59:59.0,제과점영업,128.26741551217486,37.268209487556206,제과점영업,,,,,,,,,,,,,,N,0,,,
730,강원도,영월군,제과점영업,07_22_18_P,4270000,4270000-121-1995-00003,19951109,,03,폐업,02,폐업,20060727,,,,033 3732002,,230808,강원도 영월군 영월읍 하송리 382-12번지,,,버스데이제과,20051125000000,I,2018-08-31 23:59:59.0,제과점영업,128.45814962743086,37.17621713472646,제과점영업,,,,,,,,,,,,,,N,0,,,
731,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-1977-00001,19770927,,03,폐업,02,폐업,20070409,,,,033 5523058,62.28,235800,강원도 태백시 황지동 41-3번지 1통1반,,,맛나제과,20051004000000,I,2018-08-31 23:59:59.0,제과점영업,128.99125177924762,37.16970875565604,제과점영업,0,0,,,상수도전용,,,,,,,,,N,62.28,,,
732,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-1982-00001,19821210,,03,폐업,02,폐업,20081218,,,,033 5523730,,235800,강원도 태백시 황지동 11-12번지 11통2반,,,뉴욕제과,20051004000000,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,0,0,,,상수도전용,,,,,,,,,N,0,,,
733,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-1992-00001,19920819,,03,폐업,02,폐업,20061226,,,,033 5536611,53.26,235800,강원도 태백시 황지동 40-26번지 1통3반,,,크라운베이커리,20050913000000,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,0,0,기타,지도,상수도전용,,,,,,,,,N,53.26,,,
734,강원도,영월군,제과점영업,07_22_18_P,4270000,4270000-121-1997-00004,19971111,,03,폐업,02,폐업,20110425,,,,033 3743595,19.20,230801,강원도 영월군 영월읍 영흥리 947-62번지,,,크라운베이커리,20081128140424,I,2018-08-31 23:59:59.0,제과점영업,128.46660091125713,37.18079288049443,제과점영업,0,0,학교정화(상대),,상수도전용,,,,,,,,,N,19.2,,,
735,강원도,영월군,제과점영업,07_22_18_P,4270000,4270000-121-1998-00003,19981221,,03,폐업,02,폐업,20060131,,,,033 3739229,,230801,강원도 영월군 영월읍 영흥리 940-3번지 3통,,,박상현베이커리,20041208000000,I,2018-08-31 23:59:59.0,제과점영업,128.46852571534185,37.18045400018931,제과점영업,,,,,,,,,,,,,,N,0,,,
736,강원도,영월군,제과점영업,07_22_18_P,4270000,4270000-121-2002-00001,20020122,,03,폐업,02,폐업,20190214,,,,033 3735534,27.70,230801,강원도 영월군 영월읍 영흥리 945-17번지,강원도 영월군 영월읍 중앙로 40,26236,프랑소와 빠띠시에,20190214151755,U,2019-02-16 02:40:00.0,제과점영업,128.46729660685438,37.18045213428269,제과점영업,0,0,,,,,,,,,,,,N,27.7,,,
737,강원도,영월군,제과점영업,07_22_18_P,4270000,4270000-121-2004-00004,20041117,,03,폐업,02,폐업,20100224,,,,3753055,30.80,230801,강원도 영월군 영월읍 영흥리 924-7번지 하나로쇼핑타운,,,하나로빵굼터,20060904000000,I,2018-08-31 23:59:59.0,제과점영업,128.470140732819,37.179326635244266,제과점영업,1,2,기타,,상수도전용,,,,,,,,,N,30.8,,,
738,강원도,영월군,제과점영업,07_22_18_P,4270000,4270000-121-2005-00004,20050613,,03,폐업,02,폐업,20090623,,,,033 3721192,35.00,230835,강원도 영월군 한반도면 쌍용리 568-3번지,,,영월메밀찐빵,20050613000000,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,0,0,,,지하수전용,,,,,,,,,N,35,,,
739,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2000-00005,20000602,,03,폐업,02,폐업,20121122,,,,033 5537705,10.79,235801,강원도 태백시 황지동 274-75번지,강원도 태백시 연지로33번길 23 (황지동),26026,태화베이커리,20050913000000,I,2018-08-31 23:59:59.0,제과점영업,128.98914068438998,37.17440239498823,제과점영업,0,0,기타,지도,상수도전용,,,,,,,,,N,10.79,,,
740,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2010-00002,20100603,,03,폐업,02,폐업,20100630,,,,033 552 3462,,235020,강원도 태백시 화전동 113번지 이마트태백점,,,(주)조선호텔베이커리 이마트행사매장,20100701092243,I,2018-08-31 23:59:59.0,제과점영업,128.96124872284034,37.197339776208175,제과점영업,,,,,,,,,,,,,,N,0,,,
741,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2012-00001,20120120,,03,폐업,02,폐업,20120210,,,,,,235020,강원도 태백시 화전동 113번지,강원도 태백시 굴거랑길 4 (화전동),26003,(주)조선호텔베이커리 이마트 행사매장,20120120161027,I,2018-08-31 23:59:59.0,제과점영업,128.96124872284034,37.197339776208175,제과점영업,,,,,,,,,,,,,,N,0,,,
742,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2015-00001,20150421,,03,폐업,02,폐업,20191205,,,,033 552 3740,58.90,235801,강원도 태백시 황지동 253-181번지,강원도 태백시 황지로 177-1 (황지동),26008,뉴욕베이커리,20191205162947,U,2019-12-07 02:40:00.0,제과점영업,128.9896989271047,37.17119712066308,제과점영업,,,기타,기타,상수도전용,,,,,,,,,N,58.9,,,
743,강원도,영월군,제과점영업,07_22_18_P,4270000,4270000-121-2015-00001,20150429,,03,폐업,02,폐업,20170504,,,,,22.08,230801,강원도 영월군 영월읍 영흥리 977-1번지,강원도 영월군 영월읍 단종로 4  1층 102호,26232,꽃피우다,20170504135015,I,2018-08-31 23:59:59.0,제과점영업,128.4677203333822,37.18097105903274,제과점영업,,,,,상수도전용,,,,,,,,,N,22.08,,,
744,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2002-00003,20020315,,03,폐업,02,폐업,20081117,,,,033552 8704,30.88,235803,강원도 태백시 황지동 662번지,,,봉주르베이커리,20061226000000,I,2018-08-31 23:59:59.0,제과점영업,128.98189611082057,37.16135827398302,제과점영업,0,0,,,상수도전용,,,,,,,,,N,30.88,,,
745,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2002-00005,20020419,,03,폐업,02,폐업,20060222,,,,5530109,32.09,235800,강원도 태백시 황지동 41-27번지 1통1반,,,고려당,20051011000000,I,2018-08-31 23:59:59.0,제과점영업,128.99148487730682,37.16926339611342,제과점영업,0,0,,,상수도전용,,,,,,,,,N,32.09,,,
746,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2004-00011,20040921,,03,폐업,02,폐업,20060919,,,,033 5541040,33.87,235800,강원도 태백시 황지동 200-26번지,,,원 베이커리,20051004000000,I,2018-08-31 23:59:59.0,제과점영업,128.98657714693104,37.15386033064884,제과점영업,0,0,기타,기타,상수도전용,,,,,,,,,N,33.87,,,
747,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2004-00015,20041125,,03,폐업,02,폐업,20090608,,,,033 5525000,36.75,235010,강원도 태백시 황지동 90-13번지,,,케?하우스,20070927134847,I,2018-08-31 23:59:59.0,제과점영업,,,제과점영업,0,0,,,상수도전용,,,,,,,,,N,36.75,,,
748,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2006-00001,20061018,,03,폐업,02,폐업,20061023,,,,033 5801051,,235020,강원도 태백시 화전동 113번지,,,이마트(베이커리),20061018000000,I,2018-08-31 23:59:59.0,제과점영업,128.96124872284034,37.197339776208175,제과점영업,,,,,,,,,,,,,,N,0,,,
749,강원도,태백시,제과점영업,07_22_18_P,4220000,4220000-121-2008-00002,20081002,,03,폐업,02,폐업,20130115,,,,033 580 7831,104.83,235010,강원도 태백시 황지동 산 176-28번지 오투콘도&리조트,강원도 태백시 서학로 861 (황지동 오투콘도&리조트),26010,로비라운지,20120927154759,I,2018-08-31 23:59:59.0,제과점영업,128.94512812852437,37.16570133163438,제과점영업,,,,,상수도전용,,,,,,,,,N,104.83,,,
750,강원도,양구군,제과점영업,07_22_18_P,4320000,4320000-121-1964-00001,19641127,,03,폐업,02,폐업,20070309,,,,033 4812694,49.70,255802,강원도 양구군 양구읍 상리 269-20번지,,,고려제과,20030219000000,I,2018-08-31 23:59:59.0,제과점영업,127.98874798812255,38.10266024912474,제과점영업,1,1,기타,,상수도전용,,,,,,,,,N,49.7,,,
751,강원도,양구군,제과점영업,07_22_18_P,4320000,4320000-121-1981-00004,19810629,,03,폐업,02,폐업,20040825,,,,033 4811213,26.52,255822,강원도 양구군 동면 팔랑리 1483-6번지,,,에브라임베이커리,20020912000000,I,2018-08-31 23:59:59.0,제과점영업,128.05057847965787,38.214357057135594,제과점영업,0,1,기타,,지하수전용,,,,,,,,,N,26.52,,,
752,강원도,양구군,제과점영업,07_22_18_P,4320000,4320000-121-1992-00001,19921202,,03,폐업,02,폐업,20100325,,,,033 4812377,40.50,255802,강원도 양구군 양구읍 상리 270-5번지,,,크라운베이커리,20040102000000,I,2018-08-31 23:59:59.0,제과점영업,127.98872965418778,38.10310662129322,제과점영업,1,0,기타,,상수도전용,,,,,,,,,N,40.5,,,
753,강원도,양구군,제과점영업,07_22_18_P,4320000,4320000-121-1997-00001,19970609,,03,폐업,02,폐업,20100118,,,,033 4813030,27.95,255802,강원도 양구군 양구읍 상리 227-87번지,,,파리바게뜨,20100209150134,I,2018-08-31 23:59:59.0,제과점영업,127.98837421716625,38.10297834763644,제과점영업,0,1,기타,,상수도전용,,,,,,,,,N,27.95,,,
754,강원도,삼척시,제과점영업,07_22_18_P,4240000,4240000-121-1994-00006,19940126,,03,폐업,02,폐업,20011227,,,,033 5747404,52.25,245936,강원도 삼척시 남양동 33-8번지 10통1반,,,훼미리삼척점,20011229000000,I,2018-08-31 23:59:59.0,제과점영업,129.16400497661203,37.440890810593366,제과점영업,0,0,,,,,,,,,,,,N,52.25,,,
755,강원도,삼척시,제과점영업,07_22_18_P,4240000,4240000-121-1994-00002,19940824,,03,폐업,02,폐업,19951129,,,,033 5724741,28.68,245801,강원도 삼척시 원덕읍 임원리 95-7번지 1통1반,,,최영수베이커리,20010817000000,I,2018-08-31 23:59:59.0,제과점영업,129.3439349158004,37.22966501787116,제과점영업,0,0,,,,,,,,,,,,N,28.68,,,
756,강원도,삼척시,제과점영업,07_22_18_P,4240000,4240000-121-1994-00001,19941109,,03,폐업,02,폐업,19980619,,,,033 5415768,,245905,강원도 삼척시 도계읍 도계리 407-10번지 1통7반,,,맘모스제과,20010816000000,I,2018-08-31 23:59:59.0,제과점영업,129.04507602618776,37.230475416024355,제과점영업,0,0,,,,,,,,,,,,N,0,,,
757,강원도,삼척시,제과점영업,07_22_18_P,4240000,4240000-121-1989-00002,19890830,,03,폐업,02,폐업,20070109,,,,033 5750575,34.00,245938,강원도 삼척시 남양동 343-5번지,,,브레드인브레드,20060516000000,I,2018-08-31 23:59:59.0,제과점영업,129.170541920496,37.44118406543557,제과점영업,0,2,아파트지역,,상수도전용,,,,,,,,,N,34,,,
758,강원도,삼척시,제과점영업,07_22_18_P,4240000,4240000-121-1994-00007,19941212,,03,폐업,02,폐업,20070502,,,,033 5738249,88.44,245938,강원도 삼척시 남양동 328-1번지,,,파리바게트삼척점,20070502000000,I,2018-08-31 23:59:59.0,제과점영업,129.16656303061896,37.44107158627515,제과점영업,0,0,기타,자율,상수도전용,,,,,,,,,N,88.44,,,
759,강원도,삼척시,제과점영업,07_22_18_P,4240000,4240000-121-1994-00008,19941222,,03,폐업,02,폐업,20061130,,,,033 5720017,38.61,245936,강원도 삼척시 남양동 55-62번지 7통5반,,,신라명과삼척점,20011214000000,I,2018-08-31 23:59:59.0,제과점영업,129.16698941864678,37.43867807987857,제과점영업,0,0,,,,,,,,,,,,N,38.61,,,
760,강원도,양구군,제과점영업,07_22_18_P,4320000,4320000-121-1998-00004,19981023,,03,폐업,02,폐업,20020527,,,,033 4823030,35.36,255801,강원도 양구군 양구읍 하리 79-10번지,,,거북당,20011107000000,I,2018-08-31 23:59:59.0,제과점영업,127.98701244827447,38.10648584348495,제과점영업,1,0,기타,,상수도전용,,,,,,,,,N,35.36,,,
